item_id,order_id,product_id,quantity,unit_price,discount_percent
133,54,546,5,15493.89,7.3
134,55,547,5,933.13,13.9
135,56,336,3,13214.62,6.5
136,57,239,1,17992.76,33.4
137,57,223,-4,17370.53,8.3
138,57,364,1,8073.69,15.2
139,58,96,2,11629.33,6.5
140,59,124,5,19907.85,8.4
141,59,501,1,7293.19,4.5
142,60,17,4,2136.31,12.4
143,60,8,1,16978.99,40.0
144,60,390,1,16231.86,0.6
145,60,431,3,17962.02,33.9
146,61,10,5,13947.14,2.4
147,61,132,2,13269.9,16.6
148,62,430,2,19311.21,32.4
149,62,177,2,18510.35,1.2
150,63,314,3,5413.85,31.3
151,63,414,-3,9489.47,5.8
152,64,48,2,7071.03,16.8
153,64,387,1,9592.43,34.2
154,64,538,5,17159.78,0.0
155,64,174,4,18072.23,26.3
156,65,99,5,4503.33,37.7
157,65,490,2,14902.23,11.3
158,65,505,5,4640.53,26.4
159,66,474,5,5444.51,13.1
160,66,533,3,11650.47,1.4
161,66,530,4,15914.77,0.6
162,67,244,2,382.49,34.3
163,68,416,2,5366.67,29.8
164,68,463,5,6844.5,10.2
165,69,468,3,7403.63,38.6
166,69,99,2,19505.49,4.8
167,69,351,3,7050.34,22.1
168,69,532,1,19437.84,32.8
169,70,146,1,14930.23,31.2
170,70,228,5,10572.15,14.5
171,71,544,3,13655.88,34.4
172,71,171,2,15059.42,37.7
173,72,208,3,10506.71,19.1
174,72,286,3,18772.15,100.0
175,72,51,5,4293.78,23.8
176,72,411,1,8295.95,32.9
177,73,401,4,3988.42,2.8
178,73,164,3,8118.59,23.4
179,74,211,2,15247.6,4.7
180,74,455,3,15467.41,9.3
181,75,306,1,15121.87,35.0
182,75,128,1,17838.67,18.7
183,75,466,5,14238.75,19.5
184,75,158,3,2195.55,24.1
185,76,248,4,2238.02,33.7
186,76,507,3,12859.27,26.7
187,76,443,3,1799.4,32.2
188,77,507,5,5425.22,33.1
189,77,227,4,16772.63,20.8
190,78,44,1,4886.49,28.4
191,78,111,5,7965.84,13.9
192,78,101,4,11530.9,37.6
193,78,98,4,658.97,1.0
194,79,102,1,17011.19,32.7
195,79,300,3,19316.93,31.3
196,79,423,3,19820.87,31.7
197,80,330,3,3565.35,3.6
198,80,411,3,14836.21,9.1
199,81,104,3,12843.58,8.1
200,81,93,4,16147.07,30.2
201,81,416,2,2362.89,36.4
202,82,183,2,14276.56,26.5
203,82,408,3,6902.25,5.3
204,82,78,4,19128.09,35.5
205,83,85,4,5031.19,39.7
206,83,332,1,16689.97,9.8
207,83,231,2,16258.78,11.9
208,84,495,4,11091.84,16.5
209,85,397,4,18016.05,12.8
210,85,268,3,13910.0,33.1
211,85,373,2,11642.33,36.7
212,85,270,5,10776.89,33.1
213,86,357,4,16756.78,17.5
214,86,230,5,19070.31,22.4
215,87,356,4,3085.42,2.6
216,88,259,4,18863.55,8.6
217,88,29,4,13989.54,9.3
218,88,503,5,3013.03,27.3
219,89,7,5,19550.47,21.2
220,89,55,2,5088.67,30.4
221,89,367,2,735.33,29.1
222,90,92,5,13754.26,15.3
223,90,97,4,6964.41,14.2
224,90,414,4,10068.68,16.1
225,91,360,3,2016.45,35.2
226,91,84,1,1324.05,6.7
227,92,5,3,698.92,22.5
228,93,177,2,10039.3,39.0
229,94,159,5,3662.03,33.8
230,95,520,0,919.67,38.3
231,95,153,1,6336.56,14.0
232,96,531,1,12129.54,36.8
233,96,172,4,11027.41,17.9
234,97,68,3,2956.42,19.6
235,98,43,5,10468.9,12.8
236,98,367,5,14088.79,30.3
237,98,61,2,2839.19,11.7
238,98,492,4,7634.78,19.6
239,99,496,4,15449.2,28.0
240,99,399,5,3883.37,35.7
241,99,314,5,12872.51,21.4
242,100,311,4,19289.11,33.0
243,101,521,1,2108.22,35.7
244,101,537,3,4191.62,25.6
245,101,183,1,7722.55,4.7
246,101,380,-3,4921.69,33.3
247,102,400,3,8128.88,24.0
248,102,234,5,17656.6,22.8
249,103,210,1,8360.75,36.0
250,103,280,4,357.03,1.7
251,103,420,4,13836.56,4.6
252,104,501,2,3472.23,38.2
253,104,69,4,5835.81,10.5
254,105,405,2,11161.79,5.1
255,106,481,4,4688.6,7.4
256,107,248,4,8846.45,23.9
257,108,516,2,14539.47,0.6
258,109,350,2,4132.89,15.7
259,109,257,2,10186.05,25.1
260,110,450,1,12092.95,6.4
261,110,26,5,1275.76,16.4
262,110,452,-5,14451.58,12.9
263,111,147,1,267.15,2.3
264,112,123,1,18229.61,25.8
265,112,230,3,7827.33,9.5
266,112,37,4,7001.15,18.2
267,112,76,2,17606.97,11.5
268,113,398,2,565.6,5.8
269,113,264,4,17614.13,39.5
270,114,362,4,8441.85,17.8
271,114,214,4,6855.36,5.3
272,115,252,2,18967.9,31.4
273,115,223,3,11031.88,16.3
274,116,219,4,13096.91,33.3
275,116,403,5,4108.28,35.6
276,116,145,4,8720.91,1.0
277,117,396,3,13660.51,25.6
278,117,177,5,4076.52,18.7
279,118,499,5,12304.65,35.0
280,118,324,1,1852.14,34.5
281,119,340,1,18050.8,6.0
282,120,315,3,6412.68,17.9
283,120,68,3,5901.36,22.5
284,121,168,1,12423.03,22.1
285,121,426,4,5732.51,10.0
286,122,151,4,931.66,18.9
287,123,175,5,9029.57,19.7
288,123,21,5,6894.57,14.8
289,123,372,2,6107.08,6.0
290,123,452,2,6515.87,38.0
291,124,364,5,9970.79,23.6
292,125,374,2,19643.42,0.9
293,125,259,3,1182.42,12.3
294,126,444,4,6758.44,34.9
295,126,346,-5,11537.0,8.0
296,126,42,4,864.27,27.9
297,126,280,3,10324.8,17.0
298,127,136,5,5740.58,18.0
299,127,355,1,18279.83,35.8
300,127,268,1,16153.6,3.0
301,128,67,1,341.46,32.3
302,128,158,5,11717.69,38.8
303,128,243,3,2250.78,28.2
304,129,84,1,1967.98,27.4
305,129,191,2,1726.33,21.2
306,130,203,3,11897.47,17.7
307,130,508,-5,3640.64,5.8
308,130,191,5,3908.51,30.5
309,130,481,2,6529.9,6.5
310,131,423,2,16515.7,21.2
311,131,519,3,3351.09,19.8
312,131,293,1,16381.41,30.6
313,132,13,5,1457.69,33.6
314,132,91,4,16247.66,12.0
315,132,327,4,19982.08,23.5
316,132,371,1,8283.19,13.0
317,133,475,2,7803.45,34.9
318,133,476,3,17424.47,14.6
319,133,464,4,13286.18,23.7
320,133,157,2,475.33,10.8
321,134,23,4,16621.1,11.1
322,134,510,2,14516.02,37.9
323,135,500,3,1478.09,19.1
324,135,62,3,10447.44,8.7
325,136,14,3,8665.6,5.2
326,136,316,3,7561.09,5.1
327,136,163,5,1403.03,16.7
328,136,347,2,13812.39,36.1
329,137,288,2,15664.66,36.5
330,137,349,5,16294.44,22.5
331,137,340,1,17632.45,5.9
332,137,200,3,9895.17,35.6
333,138,69,2,5632.78,33.9
334,138,461,1,4583.17,14.2
335,138,399,5,3050.49,12.8
336,139,550,5,6018.05,35.4
337,139,205,5,5756.76,16.9
338,139,193,1,4204.16,1.2
339,140,81,4,11172.0,30.3
340,140,378,1,9200.47,24.3
341,140,477,3,2701.43,5.0
342,140,152,3,7471.12,28.8
343,141,445,3,6633.22,1.4
344,142,332,1,14316.23,37.1
345,142,41,2,10527.19,9.4
346,142,524,3,6862.44,30.0
347,143,411,4,11029.74,8.3
348,143,64,2,18241.77,9.6
349,143,538,-5,12911.62,19.1
350,143,427,1,4768.41,34.8
351,144,331,1,5899.34,28.6
352,144,397,4,946.58,8.4
353,144,406,5,7085.22,35.3
354,145,407,2,18316.73,11.3
355,145,218,5,7860.13,30.2
356,146,343,3,13061.68,17.8
357,146,201,5,4211.11,15.5
358,146,335,1,17503.55,22.8
359,147,220,4,12578.44,35.4
360,147,311,3,622.68,33.2
361,147,370,3,18943.88,13.1
362,148,170,2,2279.14,100.0
363,148,504,1,18943.72,12.1
364,148,492,4,19229.99,14.7
365,148,293,2,14875.65,11.2
366,149,305,1,6145.69,37.2
367,150,124,4,2384.85,18.2
368,150,32,5,5571.72,22.5
369,151,157,2,13608.68,19.9
370,152,423,1,17546.06,28.8
371,152,180,2,634.6,34.9
372,152,14,2,16235.53,1.8
373,152,46,5,8791.59,19.5
374,153,49,3,7440.85,21.8
375,153,294,3,7519.75,5.8
376,154,417,3,7046.63,32.6
377,154,179,4,8245.34,3.5
378,154,412,3,6756.16,18.7
379,155,44,5,19656.87,13.7
380,155,352,2,11537.8,31.7
381,156,84,5,2210.73,37.4
382,156,430,2,13727.61,19.6
383,156,115,3,15968.72,15.8
384,156,514,4,7120.02,30.1
385,157,232,4,13924.77,28.6
386,158,508,2,13944.51,30.2
387,159,215,-1,6021.31,33.1
388,159,99,1,9134.1,37.8
389,159,196,-4,12011.58,15.0
390,160,439,4,10074.9,10.2
391,160,490,4,7767.54,3.9
392,160,43,5,7118.44,19.6
393,161,390,1,15217.13,10.1
394,162,85,2,14354.83,18.2
395,163,248,3,15576.7,8.7
396,163,481,4,13723.9,27.0
397,163,36,1,8971.93,18.5
398,164,549,5,18059.9,6.5
399,164,50,3,8620.62,38.7
400,164,260,1,9802.01,31.0
401,164,121,2,1020.91,13.6
402,165,235,2,14846.07,22.5
403,165,456,4,15917.6,28.3
404,165,119,3,2260.61,11.2
405,165,104,5,1478.73,35.1
406,166,487,2,17529.33,6.5
407,166,411,5,4050.86,21.8
408,166,520,5,1476.35,7.4
409,167,119,2,14970.85,14.9
410,167,41,5,2388.14,23.4
411,167,238,1,16257.52,9.7
412,167,208,4,3895.04,19.1
413,168,177,4,12596.54,2.8
414,169,523,1,19798.86,6.6
415,169,149,4,7330.19,10.5
416,170,443,1,15645.55,26.9
417,171,401,2,18995.35,16.3
418,171,461,2,10496.98,3.0
419,171,231,0,1466.73,35.7
420,172,41,3,9370.47,36.7
421,172,379,3,12165.12,34.2
422,173,524,4,13874.77,21.3
423,173,500,5,5144.12,10.9
424,173,396,3,4672.67,13.0
425,173,141,2,7067.99,33.0
426,174,286,5,2914.66,11.8
427,174,271,3,11125.13,18.5
428,174,435,5,14533.17,25.5
429,174,193,2,12723.87,35.5
430,175,384,3,9262.72,10.2
431,175,252,1,19335.3,39.4
432,175,402,1,16268.03,19.8
433,175,496,5,5650.27,8.0
434,176,438,4,9605.91,4.8
435,177,126,1,1545.06,21.4
436,177,371,2,18526.09,8.2
437,178,11,1,12543.55,17.2
438,179,226,5,4841.79,23.4
439,179,274,2,19333.03,21.7
440,180,165,1,12340.53,32.4
441,181,98,2,4536.32,6.6
442,182,226,-1,13472.56,34.4
443,182,287,4,4758.79,16.3
444,183,454,1,5543.71,19.7
445,183,154,5,561.21,15.5
446,183,394,4,7553.28,24.0
447,183,390,4,8169.53,14.1
448,184,255,4,9473.8,37.4
449,184,298,2,1434.19,0.9
450,184,237,5,7712.27,29.0
451,185,92,2,18245.23,6.3
452,185,448,2,12953.43,32.4
453,185,262,1,7386.75,3.6
454,185,357,2,13951.96,3.2
455,186,464,2,5678.49,9.2
456,186,153,3,1475.56,24.8
457,186,301,5,15717.62,37.7
458,187,296,4,4839.47,7.8
459,187,482,1,2164.98,7.1
460,188,474,5,14505.69,37.3
461,189,9,2,10337.93,20.2
462,189,334,1,3464.98,33.9
463,190,377,4,3626.63,9.9
464,190,286,5,1481.42,0.0
465,191,542,5,12999.96,31.5
466,191,502,5,15024.46,20.9
467,191,405,4,17179.85,1.5
468,191,414,1,7444.9,24.2
469,192,392,1,4094.25,17.4
470,192,385,2,11870.03,5.6
471,192,307,3,2974.96,36.1
472,192,383,3,9407.03,35.3
473,193,134,2,18466.52,2.1
474,193,426,4,17757.87,3.1
475,193,53,3,10324.35,37.4
476,193,252,4,6729.33,20.3
477,194,104,2,11297.56,20.4
478,195,25,3,9286.78,11.4
479,195,460,1,11774.58,30.3
480,195,414,4,867.7,29.1
481,196,158,4,14328.28,25.4
482,197,146,1,5623.83,1.8
483,197,202,1,4010.69,16.7
484,198,438,-2,1464.63,10.6
485,198,262,4,4499.02,6.6
486,199,117,5,7536.51,38.3
487,199,82,5,17800.03,13.2
488,199,471,3,13404.87,23.6
489,199,351,3,15599.18,32.6
490,200,495,3,14526.89,38.1
491,200,279,3,5264.2,22.2
492,200,337,2,5087.45,37.0
493,200,522,5,8341.0,22.7
494,201,84,5,18578.94,12.6
495,201,249,1,16328.96,18.9
496,201,167,1,7502.04,19.5
497,202,406,2,12269.87,6.4
498,202,220,3,17085.99,3.3
499,202,416,1,8656.57,37.4
500,202,441,2,191.43,5.3
501,203,366,2,6703.31,23.3
502,203,90,1,16455.38,6.8
503,203,42,4,9883.65,11.7
504,204,292,2,12182.43,25.7
505,205,509,5,5781.39,13.5
506,206,485,3,6232.02,32.6
507,206,464,4,4817.23,12.4
508,207,216,2,880.43,35.0
509,207,247,2,9061.07,2.9
510,207,473,3,11648.52,17.4
511,208,310,2,13175.21,15.6
512,209,68,3,16278.5,38.7
513,209,51,3,16343.26,28.3
514,209,33,3,15067.56,7.4
515,210,257,1,19769.12,35.4
516,210,426,2,9982.85,8.1
517,211,428,1,14270.6,14.9
518,211,40,1,15465.63,8.1
519,212,341,3,17808.29,24.5
520,212,518,5,15428.78,1.6
521,213,468,-3,11848.01,2.5
522,213,46,4,18294.99,9.2
523,213,292,3,4574.56,35.7
524,214,235,5,5417.51,1.6
525,215,245,1,16077.46,32.6
526,215,407,5,474.42,29.3
527,215,3,3,13316.79,23.2
528,215,441,5,5858.01,9.4
529,216,337,4,12989.83,0.8
530,216,182,2,14660.68,11.7
531,216,206,3,18133.2,6.6
532,216,15,1,5882.25,27.7
533,217,79,2,17082.65,9.6
534,218,184,3,15355.1,18.6
535,218,117,1,12345.17,14.3
536,218,463,1,7849.43,37.8
537,219,89,1,6940.71,27.6
538,220,491,1,7877.17,4.1
539,220,360,5,8138.82,24.8
540,221,69,4,7472.09,1.5
541,221,233,-2,7205.12,37.4
542,221,507,3,16774.75,34.5
543,221,469,1,2055.15,30.6
544,222,485,5,14559.19,25.0
545,222,507,1,12815.89,21.5
546,223,301,3,19968.3,32.6
547,223,40,2,17017.28,39.0
548,223,110,3,6271.44,0.9
549,223,57,3,14279.24,37.3
550,224,372,1,5394.37,35.5
551,225,218,2,6333.05,30.2
552,225,81,1,11046.39,27.6
553,226,305,1,17577.59,13.3
554,226,103,1,2022.15,0.2
555,226,414,4,16218.59,4.3
556,227,254,3,13022.44,34.7
557,227,84,1,14615.66,29.5
558,228,418,5,11597.31,33.7
559,228,6,4,1328.53,26.7
560,229,541,3,19478.37,23.1
561,229,300,3,17144.38,16.8
562,230,2,3,11595.83,23.2
563,230,118,2,948.09,29.8
564,230,416,1,2789.3,38.4
565,230,196,-5,4322.57,27.8
566,231,110,2,13012.07,14.8
567,231,350,4,10449.49,26.5
568,231,212,2,7160.59,34.3
569,231,458,2,18990.49,10.1
570,232,475,4,4196.22,11.5
571,232,163,3,8609.12,31.4
572,232,63,5,9170.42,9.0
573,232,62,2,5620.97,15.6
574,233,492,4,490.34,19.4
575,233,226,2,11102.17,5.8
576,234,380,1,13217.13,29.9
577,234,535,1,19149.51,36.0
578,234,261,3,15191.08,22.2
579,235,509,1,538.47,30.8
580,235,542,4,178.99,4.3
581,236,436,5,8128.78,24.1
582,236,258,5,7691.44,35.6
583,236,279,3,6822.54,9.6
584,237,505,-5,1663.93,5.5
585,237,234,4,4218.44,39.8
586,237,442,1,19797.03,28.7
587,238,220,3,5240.66,16.4
588,238,224,3,17812.56,3.7
589,239,122,3,10807.29,30.4
590,239,96,1,5650.07,30.3
591,240,502,2,17766.25,20.1
592,241,285,4,18702.9,22.3
593,241,1,-2,2085.6,0.9
594,242,198,2,14688.94,8.4
595,242,177,2,1366.31,24.7
596,242,161,1,18257.99,25.1
597,243,443,2,301.31,21.3
598,243,158,4,15323.69,6.1
599,243,65,1,14038.8,28.5
600,244,464,5,9063.81,33.5
601,244,162,4,5315.54,29.3
602,244,546,1,6016.35,18.6
603,245,119,2,4710.3,38.0
604,246,491,4,11676.15,5.4
605,247,238,2,10242.06,35.4
606,247,130,2,1808.82,3.7
607,248,341,1,17027.36,32.1
608,248,140,2,1924.25,17.7
609,248,183,4,11002.52,12.9
610,249,283,0,378.86,26.6
611,249,346,1,14503.34,6.6
612,250,85,2,16136.66,35.8
613,251,59,3,13492.74,20.2
614,251,27,3,5326.96,32.5
615,251,154,5,10869.27,20.9
616,252,155,2,5886.2,1.7
617,253,481,-4,12044.35,100.0
618,253,42,2,12787.86,29.0
619,253,520,3,8192.89,9.4
620,253,446,2,10306.9,14.8
621,254,375,3,15735.03,1.7
622,255,482,1,4921.74,24.6
623,256,364,2,5466.04,4.9
624,256,18,4,10642.23,36.6
625,256,539,1,14705.71,25.8
626,256,190,5,10044.18,20.6
627,257,193,3,13509.05,16.0
628,257,542,3,10506.21,26.7
629,257,66,3,3298.07,16.8
630,257,410,2,14545.79,8.6
631,258,258,1,5938.76,15.6
632,258,85,3,7567.25,34.9
633,258,474,2,4697.22,13.6
634,259,301,1,9476.17,31.7
635,259,197,3,19205.44,36.7
636,260,232,1,11188.39,7.1
637,261,340,5,1371.37,1.5
638,261,138,1,5933.82,8.6
639,261,477,3,10595.32,35.3
640,262,405,2,16148.07,28.5
641,263,539,5,4935.76,27.2
642,263,478,4,8189.14,9.0
643,263,127,4,14508.71,36.7
644,263,50,5,10008.83,39.7
645,264,473,5,15611.43,21.0
646,265,11,2,677.4,23.4
647,266,425,5,410.44,13.4
648,266,115,4,5780.44,4.8
649,266,131,4,17663.28,15.7
650,267,138,3,16199.0,25.6
651,267,60,5,10853.7,15.9
652,267,79,4,673.57,39.9
653,268,175,2,10191.17,18.1
654,268,162,3,1673.38,1.5
655,269,134,4,1000.64,0.9
656,269,533,3,18721.51,38.7
657,269,549,1,2055.31,17.1
658,270,44,2,1249.44,14.5
659,271,91,4,18815.14,38.1
660,271,28,2,6909.59,17.2
661,271,396,5,11505.02,33.9
662,271,158,4,12936.4,8.4
663,272,298,2,11157.43,39.4
664,272,42,2,4862.9,36.5
665,272,119,5,1065.49,15.0
666,273,55,1,9112.95,24.2
667,274,520,3,11679.75,11.6
668,275,17,3,3437.18,28.2
669,275,464,5,8501.65,32.3
670,276,468,3,15703.09,25.5
671,276,92,5,6707.52,0.9
672,276,535,5,11454.21,34.3
673,277,195,2,16170.49,31.2
674,277,111,4,11263.0,16.3
675,278,485,2,2486.68,38.9
676,279,453,2,6293.61,29.0
677,280,334,2,10476.14,22.4
678,280,371,1,19621.59,35.9
679,281,121,1,17002.09,23.6
680,281,146,3,3060.25,3.7
681,281,445,5,7659.18,2.9
682,281,350,-2,9716.29,26.9
683,282,195,3,19612.41,10.1
684,282,542,2,8063.61,23.5
685,283,522,1,3410.27,0.0
686,283,279,5,7904.86,2.5
687,283,42,1,19596.06,8.1
688,284,198,5,19394.43,1.9
689,285,385,5,13018.46,25.2
690,286,330,1,15507.04,20.9
691,287,422,2,5511.91,17.6
692,287,148,5,3371.9,18.0
693,287,52,2,15294.88,5.2
694,287,378,2,11175.97,34.9
695,288,394,-3,18741.0,10.5
696,288,49,2,9159.25,5.3
697,288,165,3,18622.63,36.6
698,288,69,4,10962.01,0.4
699,289,105,5,7689.62,16.9
700,289,81,5,6457.46,21.8
701,290,386,2,17844.3,12.3
702,290,125,5,19230.57,12.9
703,290,195,2,5986.23,32.7
704,291,283,4,5115.0,18.8
705,291,292,1,18115.1,20.0
706,291,55,5,3854.97,6.5
707,291,243,1,17901.18,33.1
708,292,199,3,19477.52,21.8
709,293,449,5,2432.46,21.7
710,293,240,3,6868.65,18.0
711,293,437,1,14100.96,25.5
712,293,238,4,19890.18,28.0
713,294,509,2,456.92,15.0
714,294,242,2,16837.51,25.2
715,294,415,3,1860.85,34.9
716,294,531,-3,6800.76,37.5
717,295,415,5,18750.78,22.8
718,295,154,3,19382.99,38.2
719,295,75,5,15485.53,17.2
720,296,17,1,15997.94,27.7
721,296,163,2,10914.3,23.9
722,296,130,3,5943.57,35.3
723,297,525,3,12577.41,38.5
724,297,68,1,8911.9,7.2
725,297,87,5,7901.35,30.8
726,298,27,3,1698.14,28.8
727,298,463,4,10714.12,6.0
728,299,518,3,4043.65,1.5
729,299,510,5,10559.08,7.4
730,299,158,2,13955.71,26.5
731,299,133,3,7894.57,13.3
732,300,40,3,3641.76,34.1
733,300,32,3,18694.48,23.7
734,300,128,2,16555.4,7.4
735,300,172,2,2791.99,23.0
736,301,401,5,18486.86,13.6
737,301,228,2,13736.71,7.5
738,301,200,3,18653.4,37.8
739,302,172,2,12217.56,4.1
740,302,176,5,14255.71,1.0
741,302,414,4,19131.74,22.3
742,302,227,1,15156.36,11.5
743,303,230,3,2531.56,20.5
744,303,8,5,16673.08,24.0
745,303,199,2,10502.62,23.3
746,304,39,2,1900.91,4.3
747,304,89,3,4449.43,24.8
748,304,373,2,9595.73,21.0
749,305,437,3,19202.03,33.9
750,305,459,1,15429.72,31.1
751,306,468,5,19952.23,20.9
752,306,393,5,14690.16,19.1
753,307,370,5,17150.6,6.5
754,307,133,2,11214.52,31.0
755,307,241,4,6590.44,20.3
756,308,453,2,6857.13,29.6
757,308,287,3,6889.79,38.6
758,308,306,3,16855.29,20.1
759,308,172,3,18223.16,32.5
760,309,341,1,16062.19,9.2
761,309,27,2,4842.96,33.0
762,309,140,1,17389.43,0.2
763,309,7,3,10507.47,17.0
764,310,103,3,10468.21,15.4
765,310,291,5,9888.99,34.0
766,311,434,4,5959.46,29.9
767,311,460,2,10378.98,6.7
768,312,295,5,16299.31,32.3
769,312,215,1,3929.91,8.0
770,312,72,2,12956.19,25.0
771,313,387,1,10463.87,19.6
772,314,475,1,15373.66,28.2
773,314,354,4,3736.2,18.6
774,315,372,2,17275.34,13.0
775,315,273,5,16360.86,29.7
776,315,496,4,11142.93,15.7
777,316,451,4,9224.76,17.7
778,316,124,2,13159.61,38.3
779,317,334,2,11596.46,24.6
780,318,176,5,6168.49,5.8
781,318,104,2,7369.29,31.6
782,318,438,5,11185.49,16.7
783,318,335,4,9341.09,19.7
784,319,403,2,11485.22,10.2
785,319,297,4,14541.84,17.9
786,320,3,1,6722.53,23.8
787,320,192,5,14417.48,28.3
788,320,179,3,19032.03,20.8
789,320,451,2,16274.57,3.9
790,321,407,2,1032.64,19.6
791,321,56,4,10192.42,14.0
792,321,193,2,14482.58,26.7
793,322,190,4,16004.04,31.6
794,322,243,1,5670.88,36.9
795,322,548,1,17125.43,4.4
796,323,356,2,17459.33,37.1
797,324,24,2,3474.48,37.7
798,325,25,2,13127.03,7.7
799,325,95,5,18246.34,39.7
800,325,311,1,11930.68,38.7
801,326,408,2,2443.86,34.7
802,326,50,4,15090.3,4.6
803,327,119,1,2224.43,1.7
804,328,458,2,13285.1,30.4
805,329,203,1,3970.02,8.3
806,329,220,1,9188.56,32.5
807,330,154,3,1938.49,22.3
808,331,538,5,19642.38,11.5
809,331,144,-2,16491.28,33.9
810,331,346,3,16816.97,29.7
811,331,9,1,4410.17,23.8
812,332,509,1,9156.63,7.6
813,332,18,3,10861.84,30.5
814,333,218,3,17778.83,1.0
815,333,28,4,8535.83,6.5
816,334,507,1,12445.58,28.9
817,334,285,1,17259.99,9.1
818,335,289,1,5332.08,33.1
819,335,544,1,14250.08,10.0
820,336,18,5,18116.16,22.6
821,337,378,3,13589.81,14.9
